Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin,Profit_Margin_Percentage,Delivery_Performance,Customer_Age_Group
ORD045177,CUST2958,20.0,Female,Hyderabad,South,RES456,Restaurant_422,Italian,5/30/2024,0:00,120.0,9.2,338.0,50.0,288.0,Cod,Delivered,Not Cancelled,DP640,2.0,5.0,Weekday,False,0.37,37.0,Slow,18-25
ORD045178,CUST6592,18.0,Female,Hyderabad,East,RES177,Restaurant_13,Italian,9/29/2024,0:00,120.0,9.97,1147.0,50.0,1097.0,Cod,Delivered,Not Cancelled,DP968,2.0,3.9,Weekend,False,0.07,7.000000000000001,Slow,18-25
ORD045179,CUST6542,28.0,Other,Hyderabad,South,RES422,Restaurant_153,Mexican,10/1/2024,0:00,170.0,38.94,354.0,0.0,354.0,Upi,Delivered,Not Cancelled,DP193,3.0,5.0,Weekday,False,0.0,0.0,Very Slow,26-35
ORD045180,CUST9676,38.97651632035586,Male,Chennai,South,RES528,Restaurant_9,Chinese,2/19/2024,0:00,283.0,5.82,2498.0,0.0,2498.0,Card,Delivered,Not Cancelled,DP661,2.0,5.0,Weekday,True,0.0,0.0,Very Slow,36-45
ORD045181,CUST8695,20.0,Female,Mumbai,Central,RES675,Restaurant_51,Chinese,3/27/2024,0:00,144.0,3.48,2613.0,50.0,2563.0,Card,Delivered,Not Cancelled,DP754,3.0,5.0,Weekday,False,0.25,25.0,Very Slow,18-25
ORD045182,CUST5340,38.97651632035586,Other,Hyderabad,South,RES218,Restaurant_240,Mexican,11/30/2024,0:00,120.0,9.97,4866.0,20.0,4846.0,Cod,Delivered,Not Cancelled,DP534,3.0,3.7,Weekend,False,0.0,0.0,Slow,36-45
ORD045183,CUST8512,38.0,Other,Chennai,East,RES105,Restaurant_342,Italian,5/17/2024,0:00,120.0,9.97,2685.0,50.0,2635.0,Card,Delivered,Not Cancelled,DP736,4.0,4.3,Weekday,False,0.41,41.0,Slow,36-45
ORD045184,CUST2851,51.0,Other,Bangalore,West,RES450,Restaurant_43,Italian,7/19/2024,0:00,120.0,9.97,2415.0,100.0,2315.0,Card,Delivered,Not Cancelled,DP144,2.0,3.1,Weekday,True,0.12,12.0,Slow,46-60
ORD045185,CUST2840,38.97651632035586,Other,Delhi,South,RES151,Restaurant_457,Chinese,6/7/2024,0:00,,36.03,1197.0,20.0,1177.0,Card,Cancelled,Restaurant Issue,DP214,,3.2,Weekday,True,0.3,30.0,Very Slow,36-45
ORD045186,CUST9004,38.97651632035586,Female,Hyderabad,South,RES977,Restaurant_171,Arabian,1/16/2024,0:00,167.0,8.85,517.0,50.0,467.0,Wallet,Delivered,Not Cancelled,DP130,3.0,4.8,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045187,CUST4536,38.97651632035586,Other,Bangalore,East,RES772,Restaurant_372,Indian,7/19/2024,0:00,229.0,20.86,2428.0,100.0,2328.0,Card,Delivered,Not Cancelled,DP520,2.0,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045188,CUST5432,38.97651632035586,Female,Bangalore,South,RES493,Restaurant_230,Indian,6/27/2024,0:00,120.0,16.25,414.0,50.0,364.0,Wallet,Delivered,Not Cancelled,DP297,1.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD045189,CUST2775,38.97651632035586,Other,Bangalore,Central,RES981,Restaurant_95,Italian,3/30/2024,0:00,50.0,4.87,2233.0,300.0,1933.0,Card,Delivered,Not Cancelled,DP322,3.0,4.3,Weekend,True,0.07,7.000000000000001,Moderate,36-45
ORD045190,CUST9017,38.97651632035586,Other,Mumbai,Central,RES218,Restaurant_317,Chinese,5/29/2024,0:00,207.0,2.73,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP293,2.0,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045191,CUST5267,38.97651632035586,Other,Hyderabad,South,RES969,Restaurant_355,Italian,11/22/2024,0:00,120.0,9.01,3206.0,20.0,3186.0,Cod,Delivered,Not Cancelled,DP993,1.0,4.9,Weekday,False,0.43,43.0,Slow,36-45
ORD045192,CUST4199,38.97651632035586,Female,Chennai,Central,RES927,Restaurant_498,Arabian,3/4/2024,0:00,281.0,7.56,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP429,4.0,5.0,Weekday,True,0.13,13.0,Very Slow,36-45
ORD045193,CUST5303,39.0,Other,Mumbai,North,RES567,Restaurant_313,Chinese,11/28/2024,0:00,49.0,37.75,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP493,2.0,4.3,Weekday,False,0.0,0.0,Moderate,36-45
ORD045194,CUST4966,38.97651632035586,Male,Hyderabad,East,RES380,Restaurant_10,Indian,5/19/2024,0:00,240.0,9.97,2492.0,300.0,2192.0,Upi,Delivered,Not Cancelled,DP390,4.0,3.8,Weekend,False,0.13,13.0,Very Slow,36-45
ORD045195,CUST9151,29.0,Other,Hyderabad,South,RES891,Restaurant_416,Mexican,4/23/2024,0:00,20.0,6.19,3455.0,300.0,3155.0,Upi,Delivered,Not Cancelled,DP113,3.0,4.7,Weekday,False,0.31,31.0,Fast,26-35
ORD045196,CUST6693,49.0,Other,Hyderabad,South,RES539,Restaurant_311,Chinese,2/13/2024,0:00,48.0,9.97,2554.0,0.0,2554.0,Card,Delivered,Not Cancelled,DP125,1.0,4.9,Weekday,False,0.44,44.0,Moderate,46-60
ORD045197,CUST1913,51.0,Other,Mumbai,South,RES596,Restaurant_20,Chinese,6/10/2024,0:00,214.0,18.65,2671.0,50.0,2621.0,Upi,Delivered,Not Cancelled,DP618,4.0,3.4,Weekday,False,0.0,0.0,Very Slow,46-60
ORD045198,CUST8709,38.97651632035586,Other,Bangalore,West,RES968,Restaurant_170,Indian,2/25/2024,0:00,249.0,9.97,2507.0,20.0,2487.0,Card,Delivered,Not Cancelled,DP434,3.0,3.2,Weekend,False,0.0,0.0,Very Slow,36-45
ORD045199,CUST8057,38.97651632035586,Other,Chennai,South,RES567,Restaurant_216,Indian,4/10/2024,0:00,42.0,6.7,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP451,1.0,4.5,Weekday,False,0.23,23.0,Moderate,36-45
ORD045200,CUST4123,38.97651632035586,Female,Hyderabad,South,RES124,Restaurant_78,Indian,5/24/2024,0:00,120.0,3.94,970.0,0.0,970.0,Card,Delivered,Not Cancelled,DP803,2.0,3.4,Weekday,False,0.0,0.0,Slow,36-45
ORD045201,CUST5076,38.97651632035586,Female,Chennai,Central,RES290,Restaurant_176,Italian,9/24/2024,0:00,,9.97,3075.0,50.0,3025.0,Card,Cancelled,Not Cancelled,DP489,,4.5,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045202,CUST8834,38.97651632035586,Female,Hyderabad,East,RES426,Restaurant_193,Mexican,7/14/2024,0:00,120.0,2.97,809.0,50.0,759.0,Card,Delivered,Not Cancelled,DP119,3.0,3.1,Weekend,True,0.44,44.0,Slow,36-45
ORD045203,CUST9311,38.97651632035586,Other,Delhi,East,RES728,Restaurant_214,Indian,12/14/2024,0:00,,30.31,427.0,50.0,377.0,Upi,Cancelled,Customer Cancelled,DP279,,3.6,Weekend,False,0.14,14.000000000000002,Very Slow,36-45
ORD045204,CUST3762,38.97651632035586,Other,Chennai,North,RES926,Restaurant_179,Indian,7/30/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP586,2.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD045205,CUST7981,36.0,Other,Bangalore,South,RES905,Restaurant_343,Chinese,1/6/2024,0:00,186.0,4.34,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP994,4.0,5.0,Weekend,False,0.0,0.0,Very Slow,36-45
ORD045206,CUST5201,38.97651632035586,Other,Bangalore,South,RES188,Restaurant_62,Chinese,3/30/2024,0:00,,4.12,2929.0,100.0,2829.0,Cod,Cancelled,Restaurant Issue,DP882,,3.9,Weekend,False,0.0,0.0,Very Slow,36-45
ORD045207,CUST6529,59.0,Female,Bangalore,East,RES215,Restaurant_249,Arabian,9/25/2024,0:00,,26.06,1197.0,100.0,1097.0,Wallet,Cancelled,Late Delivery,DP916,,3.9,Weekday,True,0.0,0.0,Very Slow,46-60
ORD045208,CUST7649,56.0,Male,Bangalore,South,RES463,Restaurant_437,Arabian,5/16/2024,0:00,229.0,24.11,3777.0,20.0,3757.0,Upi,Delivered,Not Cancelled,DP758,4.0,4.9,Weekday,False,0.47,47.0,Very Slow,46-60
ORD045209,CUST2406,38.97651632035586,Other,Mumbai,West,RES547,Restaurant_287,Indian,7/29/2024,0:00,120.0,9.97,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP687,5.0,5.0,Weekday,False,0.38,38.0,Slow,36-45
ORD045210,CUST4239,49.0,Female,Bangalore,North,RES842,Restaurant_392,Indian,8/31/2024,0:00,153.0,20.09,3627.0,300.0,3327.0,Card,Delivered,Not Cancelled,DP910,1.0,4.0,Weekend,False,0.0,0.0,Very Slow,46-60
ORD045211,CUST6283,48.0,Other,Hyderabad,West,RES889,Restaurant_291,Indian,9/7/2024,0:00,120.0,9.97,989.0,100.0,889.0,Card,Delivered,Not Cancelled,DP398,3.0,5.0,Weekend,False,0.0,0.0,Slow,46-60
ORD045212,CUST4281,38.97651632035586,Female,Hyderabad,Central,RES627,Restaurant_332,Indian,8/17/2024,0:00,120.0,28.49,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP206,4.0,3.8,Weekend,False,0.02,2.0,Slow,36-45
ORD045213,CUST8336,30.0,Other,Hyderabad,East,RES442,Restaurant_193,Chinese,5/23/2024,0:00,29.0,27.94,4870.0,300.0,4570.0,Upi,Delivered,Not Cancelled,DP773,5.0,3.1,Weekday,False,0.01,1.0,Fast,26-35
ORD045214,CUST7675,22.0,Other,Hyderabad,South,RES759,Restaurant_425,Chinese,10/20/2024,0:00,185.0,15.31,661.0,300.0,361.0,Upi,Delivered,Not Cancelled,DP101,2.0,3.4,Weekend,False,0.24,24.0,Very Slow,18-25
ORD045215,CUST7014,36.0,Male,Bangalore,South,RES952,Restaurant_272,Chinese,9/5/2024,0:00,63.0,6.89,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP858,1.0,3.2,Weekday,False,0.43,43.0,Slow,36-45
ORD045216,CUST1848,27.0,Other,Delhi,South,RES658,Restaurant_368,Italian,2/8/2024,0:00,,3.18,1197.0,0.0,1197.0,Cod,Cancelled,Late Delivery,DP766,,4.3,Weekday,True,0.09,9.0,Very Slow,26-35
ORD045217,CUST9051,52.0,Other,Chennai,South,RES607,Restaurant_472,Indian,6/4/2024,0:00,27.0,9.97,4919.0,0.0,4919.0,Wallet,Delivered,Not Cancelled,DP967,3.0,5.0,Weekday,False,0.42,42.0,Fast,46-60
ORD045218,CUST5218,38.97651632035586,Male,Mumbai,East,RES412,Restaurant_365,Indian,6/9/2024,0:00,120.0,8.44,4223.0,20.0,4203.0,Card,Delivered,Not Cancelled,DP451,1.0,4.0,Weekend,True,0.01,1.0,Slow,36-45
ORD045219,CUST5450,43.0,Female,Chennai,South,RES807,Restaurant_439,Indian,10/20/2024,0:00,66.0,3.95,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP100,5.0,3.1,Weekend,True,0.31,31.0,Slow,36-45
ORD045220,CUST6691,60.0,Male,Bangalore,West,RES515,Restaurant_341,Indian,1/25/2024,0:00,70.0,9.97,566.0,50.0,516.0,Wallet,Delivered,Not Cancelled,DP496,5.0,4.3,Weekday,False,0.47,47.0,Slow,46-60
ORD045221,CUST6347,43.0,Other,Bangalore,South,RES501,Restaurant_399,Arabian,7/27/2024,0:00,,9.97,1024.0,0.0,1024.0,Cod,Cancelled,Restaurant Issue,DP827,,3.8,Weekend,True,0.3,30.0,Very Slow,36-45
ORD045222,CUST1087,38.97651632035586,Other,Delhi,South,RES241,Restaurant_26,Arabian,9/26/2024,0:00,,26.55,4876.0,0.0,4876.0,Upi,Cancelled,Restaurant Issue,DP340,,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045223,CUST2886,38.97651632035586,Female,Hyderabad,South,RES627,Restaurant_415,Italian,8/30/2024,0:00,208.0,15.81,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP962,3.0,4.0,Weekday,True,0.23,23.0,Very Slow,36-45
ORD045224,CUST8397,38.97651632035586,Male,Bangalore,South,RES866,Restaurant_296,Indian,2/18/2024,0:00,120.0,7.08,541.0,20.0,521.0,Wallet,Delivered,Not Cancelled,DP479,3.0,4.8,Weekend,True,0.07,7.000000000000001,Slow,36-45
ORD045225,CUST7903,26.0,Other,Mumbai,South,RES686,Restaurant_358,Indian,3/24/2024,0:00,,5.1,4971.0,0.0,4971.0,Wallet,Cancelled,Not Cancelled,DP326,,4.7,Weekend,False,0.0,0.0,Very Slow,26-35
ORD045226,CUST2961,36.0,Female,Mumbai,Central,RES547,Restaurant_188,Italian,3/28/2024,0:00,120.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP708,4.0,4.8,Weekday,True,0.29,28.999999999999996,Slow,36-45
ORD045227,CUST5067,41.0,Other,Hyderabad,Central,RES764,Restaurant_483,Italian,1/1/2024,0:00,,39.24,619.0,0.0,619.0,Cod,Cancelled,Not Cancelled,DP566,,4.3,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045228,CUST6039,38.97651632035586,Other,Mumbai,East,RES932,Restaurant_42,Mexican,3/29/2024,0:00,120.0,9.34,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP658,4.0,3.7,Weekday,True,0.45,45.0,Slow,36-45
ORD045229,CUST5983,31.0,Male,Chennai,North,RES134,Restaurant_8,Italian,6/14/2024,0:00,26.0,22.91,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP849,4.0,3.6,Weekday,True,0.0,0.0,Fast,26-35
ORD045230,CUST3935,46.0,Other,Chennai,East,RES844,Restaurant_5,Arabian,12/23/2024,0:00,149.0,9.59,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP747,2.0,5.0,Weekday,False,0.12,12.0,Very Slow,46-60
ORD045231,CUST8968,38.97651632035586,Other,Hyderabad,North,RES470,Restaurant_349,Arabian,3/28/2024,0:00,120.0,36.32,4666.0,100.0,4566.0,Upi,Delivered,Not Cancelled,DP736,1.0,4.3,Weekday,True,0.23,23.0,Slow,36-45
ORD045232,CUST2946,38.97651632035586,Female,Mumbai,West,RES848,Restaurant_375,Indian,3/31/2024,0:00,120.0,1.36,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP667,2.0,3.4,Weekend,False,0.41,41.0,Slow,36-45
ORD045233,CUST2847,38.97651632035586,Male,Chennai,West,RES459,Restaurant_227,Mexican,4/10/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP910,4.0,4.0,Weekday,True,0.25,25.0,Slow,36-45
ORD045234,CUST4333,35.0,Female,Hyderabad,East,RES268,Restaurant_401,Italian,7/9/2024,0:00,208.0,24.89,3673.0,50.0,3623.0,Card,Delivered,Not Cancelled,DP759,4.0,4.1,Weekday,False,0.36,36.0,Very Slow,26-35
ORD045235,CUST8258,38.97651632035586,Other,Bangalore,North,RES403,Restaurant_69,Indian,10/8/2024,0:00,120.0,9.97,1198.0,100.0,1098.0,Wallet,Delivered,Not Cancelled,DP456,4.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD045236,CUST7598,60.0,Female,Hyderabad,South,RES422,Restaurant_113,Mexican,4/4/2024,0:00,29.0,9.97,3520.0,100.0,3420.0,Wallet,Delivered,Not Cancelled,DP419,2.0,4.5,Weekday,False,0.24,24.0,Fast,46-60
ORD045237,CUST1688,45.0,Male,Hyderabad,North,RES893,Restaurant_491,Mexican,3/26/2024,0:00,202.0,4.71,4029.0,20.0,4009.0,Upi,Delivered,Not Cancelled,DP547,3.0,5.0,Weekday,False,0.22,22.0,Very Slow,36-45
ORD045238,CUST4690,38.97651632035586,Male,Hyderabad,South,RES306,Restaurant_98,Italian,9/12/2024,0:00,293.0,9.97,2022.0,20.0,2002.0,Wallet,Delivered,Not Cancelled,DP196,5.0,4.9,Weekday,False,0.35,35.0,Very Slow,36-45
ORD045239,CUST2909,38.97651632035586,Other,Hyderabad,East,RES440,Restaurant_280,Chinese,6/22/2024,0:00,50.0,7.39,509.0,50.0,459.0,Card,Delivered,Not Cancelled,DP145,4.0,3.8,Weekend,False,0.42,42.0,Moderate,36-45
ORD045240,CUST8271,26.0,Other,Delhi,West,RES398,Restaurant_266,Indian,3/24/2024,0:00,161.0,9.79,2358.0,50.0,2308.0,Card,Delivered,Not Cancelled,DP212,1.0,3.9,Weekend,True,0.42,42.0,Very Slow,26-35
ORD045241,CUST3332,36.0,Male,Mumbai,East,RES536,Restaurant_231,Italian,4/25/2024,0:00,35.0,9.97,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP204,5.0,4.4,Weekday,True,0.05,5.0,Moderate,36-45
ORD045242,CUST2936,33.0,Other,Chennai,Central,RES981,Restaurant_237,Indian,5/11/2024,0:00,,20.58,1197.0,100.0,1097.0,Upi,Cancelled,Restaurant Issue,DP691,,4.8,Weekend,False,0.43,43.0,Very Slow,26-35
ORD045243,CUST9788,23.0,Other,Mumbai,North,RES292,Restaurant_498,Indian,1/26/2024,0:00,120.0,36.29,309.0,300.0,9.0,Card,Delivered,Not Cancelled,DP420,5.0,3.4,Weekday,False,0.21,21.0,Slow,18-25
ORD045244,CUST8608,28.0,Other,Mumbai,Central,RES576,Restaurant_496,Indian,6/2/2024,0:00,34.0,9.97,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP594,3.0,5.0,Weekend,False,0.02,2.0,Moderate,26-35
ORD045245,CUST3617,38.97651632035586,Other,Chennai,Central,RES162,Restaurant_271,Indian,6/20/2024,0:00,27.0,25.86,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP389,3.0,4.5,Weekday,False,0.0,0.0,Fast,36-45
ORD045246,CUST1805,38.97651632035586,Female,Chennai,West,RES690,Restaurant_6,Indian,10/14/2024,0:00,120.0,35.48,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP152,5.0,4.9,Weekday,False,0.1,10.0,Slow,36-45
ORD045247,CUST7312,38.97651632035586,Male,Chennai,West,RES804,Restaurant_72,Indian,7/13/2024,0:00,40.0,9.97,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP561,4.0,4.2,Weekend,False,0.0,0.0,Moderate,36-45
ORD045248,CUST8703,38.97651632035586,Other,Mumbai,West,RES307,Restaurant_46,Arabian,10/25/2024,0:00,120.0,6.12,3578.0,50.0,3528.0,Card,Delivered,Not Cancelled,DP662,4.0,4.9,Weekday,True,0.03,3.0,Slow,36-45
ORD045249,CUST9132,37.0,Male,Bangalore,Central,RES242,Restaurant_376,Arabian,5/6/2024,0:00,275.0,9.97,680.0,50.0,630.0,Upi,Delivered,Not Cancelled,DP625,2.0,3.9,Weekday,False,0.3,30.0,Very Slow,36-45
ORD045250,CUST8619,38.97651632035586,Other,Delhi,North,RES820,Restaurant_78,Indian,1/12/2024,0:00,120.0,8.49,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP421,4.0,3.1,Weekday,False,0.16,16.0,Slow,36-45
ORD045251,CUST4983,38.97651632035586,Other,Bangalore,Central,RES265,Restaurant_79,Italian,7/3/2024,0:00,30.0,2.33,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP456,5.0,5.0,Weekday,True,0.36,36.0,Fast,36-45
ORD045252,CUST6025,60.0,Other,Bangalore,Central,RES482,Restaurant_366,Indian,11/25/2024,0:00,120.0,8.63,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP249,3.0,5.0,Weekday,False,0.04,4.0,Slow,46-60
ORD045253,CUST8246,38.97651632035586,Other,Delhi,South,RES707,Restaurant_236,Mexican,5/9/2024,0:00,55.0,7.25,1197.0,100.0,1097.0,Wallet,Delivered,Not Cancelled,DP771,3.0,4.5,Weekday,False,0.39,39.0,Moderate,36-45
ORD045254,CUST7310,55.0,Other,Chennai,South,RES792,Restaurant_316,Arabian,3/30/2024,0:00,120.0,9.97,442.0,50.0,392.0,Card,Delivered,Not Cancelled,DP803,4.0,5.0,Weekend,True,0.25,25.0,Slow,46-60
ORD045255,CUST4966,37.0,Male,Chennai,Central,RES792,Restaurant_380,Arabian,6/1/2024,0:00,204.0,1.45,1074.0,300.0,774.0,Wallet,Delivered,Not Cancelled,DP985,4.0,4.7,Weekend,False,0.08,8.0,Very Slow,36-45
ORD045256,CUST1435,38.97651632035586,Other,Bangalore,East,RES353,Restaurant_39,Arabian,1/13/2024,0:00,296.0,3.05,784.0,20.0,764.0,Card,Delivered,Not Cancelled,DP139,5.0,3.3,Weekend,False,0.05,5.0,Very Slow,36-45
ORD045257,CUST2370,33.0,Male,Hyderabad,East,RES796,Restaurant_361,Arabian,3/7/2024,0:00,262.0,35.45,3477.0,50.0,3427.0,Card,Delivered,Not Cancelled,DP702,3.0,3.8,Weekday,True,0.07,7.000000000000001,Very Slow,26-35
ORD045258,CUST8284,38.97651632035586,Other,Mumbai,East,RES310,Restaurant_287,Italian,7/18/2024,0:00,31.0,5.81,436.0,20.0,416.0,Card,Delivered,Not Cancelled,DP739,3.0,5.0,Weekday,False,0.46,46.0,Moderate,36-45
ORD045259,CUST9907,38.97651632035586,Female,Bangalore,North,RES850,Restaurant_250,Indian,9/24/2024,0:00,,22.43,1197.0,100.0,1097.0,Card,Cancelled,Customer Cancelled,DP303,,4.6,Weekday,True,0.12,12.0,Very Slow,36-45
ORD045260,CUST3242,30.0,Female,Bangalore,South,RES367,Restaurant_106,Indian,4/24/2024,0:00,,9.97,1053.0,50.0,1003.0,Wallet,Cancelled,Not Cancelled,DP217,,3.4,Weekday,False,0.42,42.0,Very Slow,26-35
ORD045261,CUST4718,34.0,Other,Hyderabad,South,RES255,Restaurant_303,Indian,2/12/2024,0:00,197.0,39.41,1197.0,300.0,897.0,Upi,Delivered,Not Cancelled,DP134,2.0,5.0,Weekday,False,0.0,0.0,Very Slow,26-35
ORD045262,CUST4011,38.97651632035586,Other,Mumbai,West,RES236,Restaurant_224,Italian,6/1/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP301,2.0,3.8,Weekend,False,0.0,0.0,Slow,36-45
ORD045263,CUST2662,38.97651632035586,Other,Chennai,Central,RES357,Restaurant_67,Indian,7/13/2024,0:00,127.0,5.99,4209.0,300.0,3909.0,Upi,Delivered,Not Cancelled,DP654,3.0,4.7,Weekend,False,0.0,0.0,Very Slow,36-45
ORD045264,CUST1744,38.97651632035586,Female,Hyderabad,East,RES659,Restaurant_351,Mexican,8/12/2024,0:00,,9.97,1057.0,100.0,957.0,Upi,Cancelled,Restaurant Issue,DP551,,4.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD045265,CUST5689,38.97651632035586,Male,Mumbai,South,RES628,Restaurant_138,Chinese,4/19/2024,0:00,52.0,1.3,2436.0,50.0,2386.0,Cod,Delivered,Not Cancelled,DP701,3.0,4.9,Weekday,False,0.0,0.0,Moderate,36-45
ORD045266,CUST6371,38.97651632035586,Female,Mumbai,South,RES386,Restaurant_171,Chinese,9/5/2024,0:00,26.0,9.97,693.0,100.0,593.0,Wallet,Delivered,Not Cancelled,DP316,1.0,3.7,Weekday,False,0.13,13.0,Fast,36-45
ORD045267,CUST9905,40.0,Male,Chennai,East,RES311,Restaurant_285,Italian,12/16/2024,0:00,224.0,3.8,212.0,0.0,212.0,Cod,Delivered,Not Cancelled,DP968,3.0,4.4,Weekday,True,0.38,38.0,Very Slow,36-45
ORD045268,CUST8606,31.0,Male,Hyderabad,West,RES859,Restaurant_110,Italian,10/28/2024,0:00,60.0,36.73,1137.0,100.0,1037.0,Cod,Delivered,Not Cancelled,DP642,4.0,4.7,Weekday,False,0.0,0.0,Moderate,26-35
ORD045269,CUST4270,38.97651632035586,Other,Chennai,Central,RES482,Restaurant_268,Indian,11/16/2024,0:00,120.0,9.97,936.0,50.0,886.0,Wallet,Delivered,Not Cancelled,DP279,4.0,3.2,Weekend,False,0.0,0.0,Slow,36-45
ORD045270,CUST2864,42.0,Other,Bangalore,East,RES645,Restaurant_277,Chinese,11/10/2024,0:00,194.0,9.97,682.0,50.0,632.0,Wallet,Delivered,Not Cancelled,DP307,4.0,3.6,Weekend,False,0.38,38.0,Very Slow,36-45
ORD045271,CUST2855,38.97651632035586,Other,Mumbai,East,RES375,Restaurant_386,Arabian,4/20/2024,0:00,120.0,21.83,1182.0,0.0,1182.0,Card,Delivered,Not Cancelled,DP170,2.0,4.9,Weekend,False,0.0,0.0,Slow,36-45
ORD045272,CUST4279,34.0,Male,Chennai,South,RES596,Restaurant_3,Indian,10/27/2024,0:00,54.0,38.21,3082.0,50.0,3032.0,Wallet,Delivered,Not Cancelled,DP106,3.0,3.7,Weekend,True,0.27,27.0,Moderate,26-35
ORD045273,CUST5416,38.97651632035586,Other,Delhi,South,RES388,Restaurant_470,Chinese,7/24/2024,0:00,61.0,9.97,1197.0,0.0,1197.0,Wallet,Delivered,Not Cancelled,DP353,1.0,3.6,Weekday,False,0.02,2.0,Slow,36-45
ORD045274,CUST4970,33.0,Other,Mumbai,South,RES986,Restaurant_427,Italian,12/23/2024,0:00,158.0,6.9,4209.0,50.0,4159.0,Upi,Delivered,Not Cancelled,DP721,4.0,5.0,Weekday,False,0.25,25.0,Very Slow,26-35
ORD045275,CUST3791,33.0,Female,Hyderabad,Central,RES789,Restaurant_214,Indian,5/5/2024,0:00,48.0,3.61,696.0,300.0,396.0,Upi,Delivered,Not Cancelled,DP745,3.0,3.9,Weekend,True,0.0,0.0,Moderate,26-35
ORD045276,CUST4839,24.0,Female,Bangalore,West,RES977,Restaurant_236,Indian,11/30/2024,0:00,44.0,39.54,369.0,50.0,319.0,Cod,Delivered,Not Cancelled,DP977,1.0,5.0,Weekend,False,0.3,30.0,Moderate,18-25
ORD045277,CUST3309,37.0,Other,Mumbai,South,RES494,Restaurant_414,Arabian,7/7/2024,0:00,,9.14,2557.0,0.0,2557.0,Card,Cancelled,Restaurant Issue,DP108,,4.3,Weekend,False,0.35,35.0,Very Slow,36-45
ORD045278,CUST6874,48.0,Other,Bangalore,West,RES148,Restaurant_328,Mexican,2/2/2024,0:00,120.0,15.32,1197.0,0.0,1197.0,Cod,Delivered,Not Cancelled,DP735,1.0,3.6,Weekday,True,0.0,0.0,Slow,46-60
ORD045279,CUST9366,43.0,Female,Hyderabad,South,RES541,Restaurant_439,Chinese,4/11/2024,0:00,120.0,2.55,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP895,5.0,4.2,Weekday,False,0.0,0.0,Slow,36-45
ORD045280,CUST8970,38.97651632035586,Male,Hyderabad,Central,RES936,Restaurant_72,Indian,10/18/2024,0:00,42.0,9.97,698.0,100.0,598.0,Card,Delivered,Not Cancelled,DP341,4.0,4.4,Weekday,False,0.27,27.0,Moderate,36-45
ORD045281,CUST1700,28.0,Other,Delhi,East,RES455,Restaurant_485,Italian,8/27/2024,0:00,120.0,9.97,2990.0,50.0,2940.0,Card,Delivered,Not Cancelled,DP439,3.0,3.2,Weekday,False,0.34,34.0,Slow,26-35
